0.6883499295877017 0.6927211012758704
0.6937618564397201 0.6964418009866331
0.6977427449414453 0.6993819343245086
0.7038051437708698 0.7069794470206114
0.7021659543878065 0.7032067095516562
0.7193882841095944 0.7199780453691093
0.727957168291957 0.7287203887454468
0.7324671073353057 0.7340976237586703
0.7353812217940849 0.7375321157993743
0.7391279403839438 0.7401340037089985
0.7215391781148838 0.7220248638580137
0.7676157460993179 0.7708122135794008
0.8131921974993456 0.8159097248716198
0.8271267527486666 0.8311163142100905
0.7958462781018506 0.7990841830560497
0.7864794816272033 0.7870576789404531
0.7917410771777768 0.7923770942223516
0.8349324164775394 0.8375343043871637
0.9048979773886416 0.905262241695989
0.8966109643964884 0.8970966501396181
0.8949110642955338 0.89521461788499
0.9069014310790523 0.9074781828990189
0.9206220533224708 0.9211684497834919
0.9107565616651455 0.9110904706135473
